"order_date",category,sku,"taxful_total_price","total_quantity"
"2019-11-08T16:40:48.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0436904369"",""ZO0664106641"",""ZO0514805148"",""ZO0283302833""]","116.96",4
"2019-11-08T16:37:55.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0692406924"",""ZO0473504735""]","91.98",2
"2019-11-08T16:36:29.000Z","[""Women's Clothing""]","[""ZO0173701737"",""ZO0337903379""]","92.98",2
"2019-11-08T16:33:36.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0477504775"",""ZO0694406944""]","78.98",2
"2019-11-08T16:29:17.000Z","[""Women's Clothing""]","[""ZO0485704857"",""ZO0662006620""]","34.98",2
"2019-11-08T16:26:24.000Z","[""Men's Clothing""]","[""ZO0616606166"",""ZO0589705897""]","47.98",2
"2019-11-08T16:24:58.000Z","[""Men's Clothing""]","[""ZO0291402914"",""ZO0539305393""]","232.98",2
"2019-11-08T16:01:55.000Z","[""Men's Clothing"",""Men's Accessories"",""Men's Shoes""]","[""ZO0118601186"",""ZO0438904389"",""ZO0468004680"",""ZO0684106841""]","185.96",4
"2019-11-08T15:51:50.000Z","[""Men's Clothing""]","[""ZO0622406224"",""ZO0591405914""]","41.98",2
"2019-11-08T15:50:24.000Z","[""Women's Shoes""]","[""ZO0247002470"",""ZO0322703227""]","134.98",2
"2019-11-08T15:46:05.000Z","[""Men's Clothing""]","[""ZO0527405274"",""ZO0547005470""]","31.98",2
"2019-11-08T15:40:19.000Z","[""Men's Clothing""]","[""ZO0624806248"",""ZO0579405794""]","120.98",2
"2019-11-08T15:34:34.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0468804688"",""ZO0285502855""]","74.98",2
"2019-11-08T15:34:34.000Z","[""Women's Accessories"",""Men's Clothing""]","[""ZO0317903179"",""ZO0443904439""]","30.98",2
"2019-11-08T15:28:48.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0374003740"",""ZO0146401464""]","122.98",2
"2019-11-08T14:47:02.000Z","[""Women's Clothing""]","[""ZO0067300673"",""ZO0062100621""]","55.98",2
"2019-11-08T14:39:50.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0079200792"",""ZO0263902639"",""ZO0065900659"",""ZO0492304923""]","81.96",4
"2019-11-08T14:36:58.000Z","[""Women's Shoes""]","[""ZO0322103221"",""ZO0373903739""]","139.98",2
"2019-11-08T14:32:38.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0203102031"",""ZO0115701157""]","86.98",2
"2019-11-08T14:22:34.000Z","[""Women's Accessories"",""Men's Shoes""]","[""ZO0320303203"",""ZO0252802528""]","169.98",2
"2019-11-08T14:12:29.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0334403344"",""ZO0205002050""]","55.98",2
"2019-11-08T14:05:17.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0558205582"",""ZO0682406824""]","94.98",2
"2019-11-08T13:49:26.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0068200682"",""ZO0245202452""]","107.98",2
"2019-11-08T13:48:00.000Z","[""Women's Clothing""]","[""ZO0657006570"",""ZO0485604856""]","57.98",2
"2019-11-08T13:35:02.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0346203462"",""ZO0010700107""]","49.98",2
"2019-11-08T13:23:31.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0481004810"",""ZO0476104761"",""ZO0284102841"",""ZO0256102561""]","106.96",4
"2019-11-08T13:13:26.000Z","[""Women's Shoes"",""Women's Clothing"",""Women's Accessories""]","[""ZO0020100201"",""ZO0659406594"",""ZO0087900879"",""ZO0032700327""]","98.96",4
"2019-11-08T13:13:26.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0392703927"",""ZO0452004520""]","74.98",2
"2019-11-08T12:57:36.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0521205212"",""ZO0316003160""]","74.98",2
"2019-11-08T12:56:10.000Z","[""Men's Clothing""]","[""ZO0124201242"",""ZO0413604136""]","54.98",2
"2019-11-08T12:54:43.000Z","[""Women's Clothing""]","[""ZO0655806558"",""ZO0334503345""]","106.98",2
"2019-11-08T12:38:53.000Z","[""Women's Clothing""]","[""ZO0232002320"",""ZO0231402314""]","52.98",2
"2019-11-08T12:21:36.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0638606386"",""ZO0371503715""]","57.98",2
"2019-11-08T12:17:17.000Z","[""Men's Clothing""]","[""ZO0417404174"",""ZO0275702757""]","86.98",2
"2019-11-08T12:17:17.000Z","[""Women's Accessories"",""Men's Accessories"",""Men's Shoes""]","[""ZO0606006060"",""ZO0314703147"",""ZO0518005180"",""ZO0702907029""]","160.96",4
"2019-11-08T12:00:00.000Z","[""Women's Clothing""]","[""ZO0180101801"",""ZO0157101571""]","34.98",2
"2019-11-08T11:44:10.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0042300423"",""ZO0321403214""]","119.98",2
"2019-11-08T11:42:43.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0315303153"",""ZO0441904419""]","53.98",2
"2019-11-08T11:15:22.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0562905629"",""ZO0388303883""]","62.98",2
"2019-11-08T11:15:22.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0170301703"",""ZO0027000270""]","42.98",2
"2019-11-08T11:09:36.000Z","[""Men's Clothing""]","[""ZO0450904509"",""ZO0615906159""]","77.98",2
"2019-11-08T11:05:17.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0287002870"",""ZO0692206922""]","159.98",2
"2019-11-08T10:59:31.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0105301053"",""ZO0364803648""]","57.98",2
"2019-11-08T10:30:43.000Z","[""Men's Clothing""]","[""ZO0585505855"",""ZO0121001210"",""ZO0583005830"",""ZO0279402794""]","85.96",4
"2019-11-08T10:27:50.000Z","[""Men's Clothing""]","[""ZO0591105911"",""ZO0532805328""]","43.98",2
"2019-11-08T10:27:50.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0225102251"",""ZO0368803688""]","92.98",2
"2019-11-08T10:20:38.000Z","[""Women's Clothing""]","[""ZO0062500625"",""ZO0179801798""]","36.98",2
"2019-11-08T10:07:41.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0091100911"",""ZO0231102311""]","54.98",2
"2019-11-08T10:00:29.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0161401614"",""ZO0670406704""]","73.98",2
"2019-11-08T09:53:17.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0684006840"",""ZO0469104691""]","124.98",2
"2019-11-08T09:43:12.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0299002990"",""ZO0584005840"",""ZO0628406284"",""ZO0694306943""]","160.96",4
"2019-11-08T09:41:46.000Z","[""Women's Clothing""]","[""ZO0064100641"",""ZO0068600686""]","55.98",2
"2019-11-08T09:41:46.000Z","[""Women's Clothing""]","[""ZO0048600486"",""ZO0155201552""]","92.98",2
"2019-11-08T09:40:19.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0644306443"",""ZO0205102051""]","29.98",2
"2019-11-08T09:34:34.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0235402354"",""ZO0048700487""]","82.98",2
"2019-11-08T09:14:24.000Z","[""Women's Clothing""]","[""ZO0106601066"",""ZO0038300383""]","62.98",2
"2019-11-08T08:48:29.000Z","[""Men's Clothing""]","[""ZO0537805378"",""ZO0538005380""]","49.98",2
"2019-11-08T08:41:17.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0006300063"",""ZO0058400584""]","53.98",2
"2019-11-08T07:48:00.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0512705127"",""ZO0629406294""]","36.98",2
"2019-11-08T07:48:00.000Z","[""Men's Clothing""]","[""ZO0525605256"",""ZO0126001260""]","49.98",2
"2019-11-08T07:40:48.000Z","[""Women's Clothing""]","[""ZO0042600426"",""ZO0166401664""]","51.98",2
"2019-11-08T07:40:48.000Z","[""Women's Clothing""]","[""ZO0100001000"",""ZO0642406424""]","35.98",2
"2019-11-08T07:33:36.000Z","[""Men's Clothing""]","[""ZO0111701117"",""ZO0288002880""]","66.98",2
"2019-11-08T07:06:14.000Z","[""Women's Clothing""]","[""ZO0165001650"",""ZO0159001590""]","30.98",2
"2019-11-08T07:04:48.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0546605466"",""ZO0600906009""]","31.98",2
"2019-11-08T06:44:38.000Z","[""Men's Clothing""]","[""ZO0529605296"",""ZO0435404354""]","32.98",2
"2019-11-08T06:38:53.000Z","[""Women's Clothing""]","[""ZO0167001670"",""ZO0070900709"",""ZO0636006360"",""ZO0051900519""]","110.96",4
"2019-11-08T06:24:29.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0540605406"",""ZO0401104011""]","101.98",2
"2019-11-08T06:15:50.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0604406044"",""ZO0296302963""]","57.98",2
"2019-11-08T06:10:05.000Z","[""Women's Clothing""]","[""ZO0264602646"",""ZO0265202652""]","49.98",2
"2019-11-08T06:08:38.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0451204512"",""ZO0463804638""]","77.98",2
"2019-11-08T06:05:46.000Z","[""Women's Clothing"",""Women's Shoes"",""Women's Accessories""]","[""ZO0065000650"",""ZO0241802418"",""ZO0098400984"",""ZO0262102621""]","159.96",4
"2019-11-08T05:42:43.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0655406554"",""ZO0154001540"",""ZO0030300303"",""ZO0061100611""]","97.96",4
"2019-11-08T05:41:17.000Z","[""Women's Clothing""]","[""ZO0106701067"",""ZO0175101751""]","75.98",2
"2019-11-08T05:38:24.000Z","[""Men's Clothing""]","[""ZO0113701137"",""ZO0114201142""]","107.98",2
"2019-11-08T05:25:26.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0380303803"",""ZO0211902119""]","66.98",2
"2019-11-08T05:13:55.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0194601946"",""ZO0340403404""]","61.98",2
"2019-11-08T04:55:12.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0438404384"",""ZO0405504055""]","75.98",2
"2019-11-08T04:53:46.000Z","[""Women's Clothing""]","[""ZO0164001640"",""ZO0179301793""]","41.98",2
"2019-11-08T04:40:48.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0403504035"",""ZO0553005530"",""ZO0519905199"",""ZO0528605286""]","115.96",4
"2019-11-08T04:37:55.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0681306813"",""ZO0545705457""]","58.98",2
"2019-11-08T04:30:43.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0400304003"",""ZO0559405594""]","89.98",2
"2019-11-08T04:29:17.000Z","[""Women's Clothing""]","[""ZO0184901849"",""ZO0174301743""]","92.98",2
"2019-11-08T04:13:26.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0399703997"",""ZO0439904399""]","78.98",2
"2019-11-08T03:56:10.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0182001820"",""ZO0018500185""]","70.98",2
"2019-11-08T03:46:05.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0651806518"",""ZO0369703697""]","54.98",2
"2019-11-08T03:46:05.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0030900309"",""ZO0212302123""]","42.98",2
"2019-11-08T03:30:14.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0511405114"",""ZO0621506215""]","61.98",2
"2019-11-08T03:08:38.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0254702547"",""ZO0626306263""]","124.98",2
"2019-11-08T02:41:17.000Z","[""Men's Accessories"",""Men's Shoes""]","[""ZO0461804618"",""ZO0481404814""]","168.98",2
"2019-11-08T02:39:50.000Z","[""Women's Clothing""]","[""ZO0231202312"",""ZO0106401064""]","53.98",2
"2019-11-08T02:36:58.000Z","[""Women's Clothing""]","[""ZO0147901479"",""ZO0185401854""]","66.98",2
"2019-11-08T02:35:31.000Z","[""Men's Clothing""]","[""ZO0563905639"",""ZO0528805288""]","32.98",2
"2019-11-08T02:35:31.000Z","[""Men's Clothing""]","[""ZO0115201152"",""ZO0420404204""]","109.98",2
"2019-11-08T02:32:38.000Z","[""Men's Clothing""]","[""ZO0299802998"",""ZO0278702787"",""ZO0448104481"",""ZO0611906119""]","111.96",4
"2019-11-08T02:15:22.000Z","[""Men's Clothing""]","[""ZO0620706207"",""ZO0566705667""]","75.98",2
"2019-11-08T02:11:02.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0524505245"",""ZO0388003880""]","53.98",2
"2019-11-08T01:58:05.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0691106911"",""ZO0295902959""]","87.98",2
"2019-11-08T01:53:46.000Z","[""Women's Clothing""]","[""ZO0234802348"",""ZO0178001780""]","57.98",2
"2019-11-08T01:49:26.000Z","[""Women's Clothing""]","[""ZO0329303293"",""ZO0074000740""]","74.98",2
"2019-11-08T01:49:26.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0375303753"",""ZO0178301783"",""ZO0226002260"",""ZO0137601376""]","126.96",4
"2019-11-08T01:48:00.000Z","[""Men's Clothing""]","[""ZO0524305243"",""ZO0290702907""]","114.98",2
"2019-11-08T01:45:07.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0458604586"",""ZO0391603916""]","70.98",2
"2019-11-08T01:26:24.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0255702557"",""ZO0577605776""]","99.98",2
"2019-11-08T01:26:24.000Z","[""Men's Accessories"",""Men's Shoes""]","[""ZO0701907019"",""ZO0395203952""]","141.98",2
"2019-11-08T01:14:53.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0086300863"",""ZO0171901719""]","41.98",2
"2019-11-08T01:14:53.000Z","[""Women's Clothing""]","[""ZO0653306533"",""ZO0261702617"",""ZO0036800368"",""ZO0490704907""]","116.96",4
"2019-11-08T01:00:29.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0482004820"",""ZO0577105771"",""ZO0130201302"",""ZO0629006290""]","207.96",4
"2019-11-08T00:53:17.000Z","[""Women's Clothing""]","[""ZO0151601516"",""ZO0162901629""]","41.98",2
"2019-11-08T00:51:50.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0081400814"",""ZO0022500225""]","39.98",2
"2019-11-08T00:47:31.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0502905029"",""ZO0249102491""]","89.98",2
"2019-11-08T00:43:12.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0554305543"",""ZO0468204682""]","44.98",2
"2019-11-08T00:37:26.000Z","[""Women's Clothing""]","[""ZO0072700727"",""ZO0101001010""]","45.98",2
"2019-11-08T00:25:55.000Z","[""Women's Clothing""]","[""ZO0660906609"",""ZO0102801028""]","66.98",2
"2019-11-08T00:15:50.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0409604096"",""ZO0466904669""]","134.98",2
"2019-11-08T00:11:31.000Z","[""Men's Clothing""]","[""ZO0417904179"",""ZO0125501255""]","57.98",2
"2019-11-08T00:10:05.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0196401964"",""ZO0673906739""]","105.98",2
"2019-11-08T00:02:53.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0407404074"",""ZO0473704737""]","49.98",2
"2019-11-08T00:02:53.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0117701177"",""ZO0292902929"",""ZO0387403874"",""ZO0286902869""]","129.96",4
"2019-11-07T23:49:55.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0076500765"",""ZO0157101571""]","24.98",2
"2019-11-07T23:29:46.000Z","[""Men's Shoes""]","[""ZO0508805088"",""ZO0693706937""]","85.98",2
"2019-11-07T23:25:26.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0321203212"",""ZO0109201092"",""ZO0676806768"",""ZO0046700467""]","232.96",4
"2019-11-07T23:16:48.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0206502065"",""ZO0709207092""]","41.98",2
"2019-11-07T23:08:10.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0126901269"",""ZO0533205332""]","49.98",2
"2019-11-07T23:05:17.000Z","[""Men's Clothing""]","[""ZO0416204162"",""ZO0625406254""]","113.98",2
"2019-11-07T22:56:38.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0491604916"",""ZO0307803078""]","43.98",2
"2019-11-07T22:49:26.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0173201732"",""ZO0064700647"",""ZO0675106751"",""ZO0137401374""]","149.96",4
"2019-11-07T22:46:34.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0697806978"",""ZO0499504995""]","105.98",2
"2019-11-07T22:37:55.000Z","[""Men's Clothing""]","[""ZO0523005230"",""ZO0664306643""]","29.98",2
"2019-11-07T22:29:17.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0669306693"",""ZO0301403014""]","78.98",2
"2019-11-07T22:22:05.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0183501835"",""ZO0018900189""]","66.98",2
"2019-11-07T22:19:12.000Z","[""Women's Shoes""]","[""ZO0144501445"",""ZO0367103671""]","99.98",2
"2019-11-07T22:17:46.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0344303443"",""ZO0359603596""]","93.98",2
"2019-11-07T22:13:26.000Z","[""Men's Clothing""]","[""ZO0115301153"",""ZO0412104121""]","109.98",2
"2019-11-07T22:00:29.000Z","[""Women's Accessories""]","[""ZO0306503065"",""ZO0193801938""]","60.98",2
"2019-11-07T21:57:36.000Z","[""Women's Clothing""]","[""ZO0033900339"",""ZO0228102281""]","43.98",2
"2019-11-07T21:43:12.000Z","[""Women's Accessories"",""Women's Shoes""]","[""ZO0086100861"",""ZO0326903269""]","53.98",2
"2019-11-07T21:20:10.000Z","[""Women's Shoes""]","[""ZO0023800238"",""ZO0135201352""]","53.98",2
"2019-11-07T21:20:10.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0422804228"",""ZO0461704617""]","38.98",2
"2019-11-07T21:15:50.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0055700557"",""ZO0302003020""]","28.98",2
"2019-11-07T21:14:24.000Z","[""Men's Clothing""]","[""ZO0588505885"",""ZO0428204282""]","82.98",2
"2019-11-07T21:04:19.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0558405584"",""ZO0417104171"",""ZO0277902779"",""ZO0403204032""]","118.96",4
"2019-11-07T20:49:55.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0403504035"",""ZO0596205962""]","60.98",2
"2019-11-07T20:38:24.000Z","[""Men's Clothing"",""Men's Accessories""]","[""ZO0586205862"",""ZO0471404714""]","53.98",2
"2019-11-07T20:36:58.000Z","[""Women's Accessories""]","[""ZO0188501885"",""ZO0199601996""]","24.98",2
"2019-11-07T20:28:19.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0377903779"",""ZO0098500985""]","83.98",2
"2019-11-07T20:08:10.000Z","[""Women's Shoes""]","[""ZO0131601316"",""ZO0028400284""]","66.98",2
"2019-11-07T20:00:58.000Z","[""Women's Clothing""]","[""ZO0340603406"",""ZO0047400474""]","101.98",2
"2019-11-07T19:49:26.000Z","[""Men's Clothing""]","[""ZO0629906299"",""ZO0117801178""]","38.98",2
"2019-11-07T19:30:43.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0403504035"",""ZO0562405624""]","60.98",2
"2019-11-07T19:26:24.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0355803558"",""ZO0647506475""]","25.98",2
"2019-11-07T19:13:26.000Z","[""Men's Clothing""]","[""ZO0549105491"",""ZO0545205452""]","15.98",2
"2019-11-07T19:10:34.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0235502355"",""ZO0095900959""]","92.98",2
"2019-11-07T18:59:02.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0523305233"",""ZO0403704037""]","83.98",2
"2019-11-07T18:59:02.000Z","[""Men's Clothing""]","[""ZO0476704767"",""ZO0418504185""]","42.98",2
"2019-11-07T18:44:38.000Z","[""Women's Clothing""]","[""ZO0156401564"",""ZO0032400324""]","46.98",2
"2019-11-07T18:41:46.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0324103241"",""ZO0061800618""]","93.98",2
"2019-11-07T18:18:43.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0272702727"",""ZO0519705197""]","113.98",2
"2019-11-07T18:12:58.000Z","[""Men's Clothing""]","[""ZO0116201162"",""ZO0528105281""]","43.98",2
"2019-11-07T17:41:17.000Z","[""Men's Clothing""]","[""ZO0430904309"",""ZO0283902839""]","103.98",2
"2019-11-07T17:32:38.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0129201292"",""ZO0107801078""]","63.98",2
"2019-11-07T17:18:14.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0374103741"",""ZO0304203042""]","98.98",2
"2019-11-07T17:13:55.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0667006670"",""ZO0353403534""]","106.98",2
"2019-11-07T16:58:05.000Z","[""Women's Clothing""]","[""ZO0355003550"",""ZO0349003490""]","132.98",2
"2019-11-07T16:55:12.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0386203862"",""ZO0554105541""]","36.98",2
"2019-11-07T16:48:00.000Z","[""Women's Clothing""]","[""ZO0036400364"",""ZO0351803518""]","76.98",2
"2019-11-07T16:45:07.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0672806728"",""ZO0332903329""]","124.98",2
"2019-11-07T16:43:41.000Z","[""Women's Clothing""]","[""ZO0706807068"",""ZO0712507125""]","29.98",2
"2019-11-07T16:27:50.000Z","[""Women's Shoes"",""Women's Accessories""]","[""ZO0369003690"",""ZO0189601896""]","71.98",2
"2019-11-07T16:13:26.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0312103121"",""ZO0586905869""]","53.98",2
"2019-11-07T16:07:41.000Z","[""Women's Accessories"",""Men's Clothing""]","[""ZO0318003180"",""ZO0534805348""]","39.98",2
"2019-11-07T15:56:10.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0223002230"",""ZO0376803768""]","77.98",2
"2019-11-07T15:44:38.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0249602496"",""ZO0652706527""]","103.98",2
"2019-11-07T15:40:19.000Z","[""Women's Clothing""]","[""ZO0191901919"",""ZO0072200722""]","47.98",2
"2019-11-07T15:23:02.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0173201732"",""ZO0042900429"",""ZO0055000550"",""ZO0322403224""]","99.96",4
"2019-11-07T15:23:02.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0562105621"",""ZO0392803928"",""ZO0445804458"",""ZO0558705587""]","85.96",4
"2019-11-07T15:18:43.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0268902689"",""ZO0083000830""]","55.98",2
"2019-11-07T15:14:24.000Z","[""Men's Clothing""]","[""ZO0621606216"",""ZO0480804808""]","28.98",2
"2019-11-07T14:57:07.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0077300773"",""ZO0338103381""]","123.98",2
"2019-11-07T14:42:43.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0471704717"",""ZO0595705957""]","61.98",2
"2019-11-07T14:36:58.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0016600166"",""ZO0344203442""]","70.98",2
"2019-11-07T14:22:34.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0359203592"",""ZO0318503185""]","40.98",2
"2019-11-07T14:15:22.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0476204762"",""ZO0403504035""]","65.98",2
"2019-11-07T14:12:29.000Z","[""Women's Clothing""]","[""ZO0034200342"",""ZO0707407074""]","51.98",2
"2019-11-07T14:00:58.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0098700987"",""ZO0083600836""]","19.98",2
"2019-11-07T13:52:19.000Z","[""Women's Clothing"",""Women's Shoes""]","[""ZO0229302293"",""ZO0014500145""]","66.98",2
"2019-11-07T13:45:07.000Z","[""Women's Shoes""]","[""ZO0143801438"",""ZO0674006740""]","103.98",2
"2019-11-07T13:33:36.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0323403234"",""ZO0099300993""]","62.98",2
"2019-11-07T13:32:10.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0597005970"",""ZO0448004480""]","35.98",2
"2019-11-07T13:27:50.000Z","[""Women's Clothing"",""Women's Accessories"",""Women's Shoes""]","[""ZO0653006530"",""ZO0698206982"",""ZO0022300223"",""ZO0656006560""]","160.96",4
"2019-11-07T13:26:24.000Z","[""Men's Shoes"",""Men's Clothing""]","[""ZO0481104811"",""ZO0613906139""]","162.98",2
"2019-11-07T13:07:41.000Z","[""Women's Clothing""]","[""ZO0100601006"",""ZO0083100831""]","37.98",2
"2019-11-07T12:51:50.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0563505635"",""ZO0403504035""]","66.98",2
"2019-11-07T12:38:53.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0484204842"",""ZO0412704127""]","82.98",2
"2019-11-07T12:38:53.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0021300213"",""ZO0484804848""]","134.98",2
"2019-11-07T12:02:53.000Z","[""Men's Clothing""]","[""ZO0456904569"",""ZO0452604526""]","47.98",2
"2019-11-07T11:51:22.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0252302523"",""ZO0166701667""]","98.98",2
"2019-11-07T11:39:50.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0188301883"",""ZO0063700637""]","32.98",2
"2019-11-07T11:34:05.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0390803908"",""ZO0317003170""]","126.98",2
"2019-11-07T11:21:07.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0698106981"",""ZO0653606536""]","43.98",2
"2019-11-07T11:13:55.000Z","[""Men's Accessories"",""Men's Clothing""]","[""ZO0469104691"",""ZO0664506645""]","32.98",2
"2019-11-07T11:12:29.000Z","[""Women's Accessories"",""Women's Clothing""]","[""ZO0075100751"",""ZO0344503445""]","53.98",2
"2019-11-07T10:59:31.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0122501225"",""ZO0520905209""]","83.98",2
"2019-11-07T10:50:53.000Z","[""Women's Shoes"",""Women's Clothing""]","[""ZO0323003230"",""ZO0179001790""]","76.98",2
"2019-11-07T10:45:07.000Z","[""Men's Clothing""]","[""ZO0480904809"",""ZO0627406274""]","28.98",2
"2019-11-07T10:35:02.000Z","[""Men's Clothing"",""Men's Shoes""]","[""ZO0532805328"",""ZO0590805908"",""ZO0279402794"",""ZO0398703987""]","116.96",4
"2019-11-07T10:35:02.000Z","[""Men's Shoes"",""Men's Accessories""]","[""ZO0399203992"",""ZO0603406034""]","61.98",2
"2019-11-07T10:27:50.000Z","[""Women's Clothing"",""Women's Accessories""]","[""ZO0638006380"",""ZO0302603026""]","40.98",2
"2019-11-07T10:27:50.000Z","[""Women's Shoes""]","[""ZO0238502385"",""ZO0678206782""]","149.98",2
